record_id,Buyer.County of Origin,Buyer.Full Name,Buyer.Origin,Buyer.State of Origin,Seller.County of Origin,Seller.Full Name,Seller.Origin,Seller.State of Origin,Slave.Age,Slave.Gender,Slave.Name,Slave.Skin Color,Transaction.Date,Transaction.Number of Adult Slaves,Transaction.Number of Child Slaves,Transaction.Number of Total Slaves Purchased,Transaction.Sale Details.Discount Rate,Transaction.Sale Details.Payment Method,Transaction.Sale Details.Predicted Interest Rate,Transaction.Sale Details.Price,Transaction.Sale Details.Prices Listed
5621,New Orleans,Bonhomme Cahn,"New Orleans, LA",LA,New Orleans,Prudent Bourque,"New Orleans, LA",LA,43,F,Minerva,Dark Griff,8/26/1859,1,0,1,0.00602698,Cash,0.07477,460,1
5622,Liberty,M. S. Shirk,"Liberty, MS",MS,New Orleans,Mary Ann Hunt,"New Orleans, LA",LA,18,F,Mary,Negro,8/25/1859,1,0,1,0.00602698,Cash,0.07477,1200,1
5623,Jefferson,Charles Oscar Dugue,"Jefferson, LA",LA,Jefferson,Daniel Young,"Jefferson, LA",LA,17,F,Marcelite,Negro,8/26/1859,1,0,1,0.006202525,Credit,0.07702264,900,1
5624,New Orleans,Anna Elizabeth Ornsby,"New Orleans, LA",LA,Galveston,Frederic M. Thomas,"Galveston, TX",TX,23,F,Permilla,Mulatto,8/27/1859,1,0,1,0.00602698,Cash,0.07477,1400,1
5625,New Orleans,Claud F. de Montrond,"New Orleans, LA",LA,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,46,F,Mary,Negro,8/26/1859,1,1,2,0.00602698,Cash,0.07477,1400,1
5626,New Orleans,Josephine Chautard,"New Orleans, LA",LA,Richmond,Joseph Bignon,"Richmond, GA",GA,30,F,Julia,Negro,8/26/1859,1,1,2,0.005761452,Cash and Credit,0.07137088,2000,1
5627,New Orleans,Theodore Guyol,"New Orleans, LA",LA,New Orleans,Benjamin William Hebrard,"New Orleans, LA",LA,36,M,Sam,Negro,8/20/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5628,Jefferson,Francis Dugue Jr.,"Jefferson, LA",LA,New Orleans,Laurent Bodet,"New Orleans, LA",LA,21,F,Mary Ann,Negro,8/30/1859,1,0,1,0.006202525,Credit,0.07702264,1105,1
5629,New Orleans,Marie Henri Michael Lamarlaire,"New Orleans, LA",LA,New Orleans,Jose Rabell,"New Orleans, LA",LA,9.5,M,Lucy,Griff,8/27/1859,1,0,1,0.005746766,Cash and Credit,0.07118316,800,1
5630,New Orleans,Joseph W. Dougherty,"New Orleans, LA",LA,Plaquemines,Simeon Martin,"Plaquemines, LA",LA,25,M,John,Mulatto,8/29/1859,1,0,1,0.00602698,Cash,0.07477,1350,1
5631,New Orleans,James McQuoid,"New Orleans, LA",LA,Montgomery,Jonathan E. Price,"Montgomery, AL",AL,23,F,Marie,Negro,8/29/1859,1,0,1,0.00602698,Cash,0.07477,1200,1
5632,New Orleans,Anthony Fernandez,"New Orleans, LA",LA,New Orleans,Edouard Lee,"New Orleans, LA",LA,19,F,Celestine,Creole Negro,8/30/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5633,New Orleans,Joseph F. Isreal,"New Orleans, LA",LA,Jefferson,Elizabeth Eliza Foucher,"Jefferson, LA",LA,30,F,Adeline,Negro,9/1/1859,1,1,2,0.00602698,Cash,0.07477,1800,1
5634,New Orleans,Mary Jane White,"New Orleans, LA",LA,New Orleans,Henriette Mathieu,"New Orleans, LA",LA,28,F,Eulalie,Negro,8/31/1859,1,0,1,0.00602698,Cash,0.07477,1375,1
5635,New Orleans,Louis St. Martin,"New Orleans, LA",LA,New Orleans,Etienne Gerard,"New Orleans, LA",LA,10,M,John,Negro,8/31/1859,1,0,1,0.006054689,Cash and Credit,0.07512528,770,1
5636,New Orleans,Patrick Quinn,"New Orleans, LA",LA,Charleston,Murdoch P. Matheson,"Charleston, SC",SC,38,F,Margaret,Negro,9/1/1859,1,0,1,0.00602698,Cash,0.07477,650,1
5637,New Orleans,Alcee Jacques Villere,"New Orleans, LA",LA,New Orleans,Emilie Demoruelle,"New Orleans, LA",LA,14,F,.,Negro,9/5/1859,1,0,1,0.00602698,Cash,0.07477,700,1
5638,New Orleans,Edwin Morris Rusha,"New Orleans, LA",LA,New Orleans,Hiram Morgan,"New Orleans, LA",LA,12,F,Jane,Negro,9/3/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5639,Orleans,Eugene Lesseps,"Orleans, LA",LA,Calcasieu,John Granger,"Calcasieu, LA",LA,40,M,Dave,Negro,8/27/1859,1,0,1,0.00602698,Cash,0.07477,1500,1
5640,New Orleans,Abel Venot,"New Orleans, LA",LA,New Orleans,Henry Hirsch,"New Orleans, LA",LA,31,F,Clarisse,Negro,9/2/1859,1,2,3,0.00602698,Cash,0.07477,1900,1
5641,Jefferson,Paul Choppin,"Jefferson, LA",LA,Pau,Jean Legassie,"Pau, France",France,25,M,Antonio / Antoine,Negro,8/29/1859,1,0,1,0.00602698,Cash,0.07477,2600,1
5642,New Orleans,Charles Henry Jonas,"New Orleans, LA",LA,New Orleans,Julia Webber Stone,"New Orleans, LA",LA,18,F,Emeline,Negro,9/9/1859,2,0,2,0.00602698,Cash,0.07477,2600,1
5643,New Orleans,George Binder,"New Orleans, LA",LA,New Orleans,Jean Baptiste Avequin,"New Orleans, LA",LA,33,F,Sarah,Quarteroon,9/5/1859,1,0,1,0.00602698,Cash,0.07477,1600,1
5644,New Orleans,Jean Baptiste Blineau,"New Orleans, LA",LA,Jefferson,Paul Mouchon,"Jefferson, LA",LA,17,F,Adelaide,Griff,9/9/1859,1,1,2,0.00602698,Cash,0.07477,1300,1
5645,New Orleans,Emily Deane,"New Orleans, LA",LA,New Orleans,Elizabeth Sophia Bibb,"New Orleans, LA",LA,33.5,M,Ned,Negro,9/9/1859,1,0,1,0.00602698,Cash,0.07477,1350,1
5646,Jefferson,Marie Justine Poche,"Jefferson, LA",LA,New Orleans,Charles Manuel Tarut,"New Orleans, LA",LA,24,F,Francois,Griff,9/10/1859,1,3,4,0.005746766,Cash and Credit,0.07118316,2200,1
5647,New Orleans,Paul Mouchon,"New Orleans, LA",LA,New Orleans,Jean Jacomet,"New Orleans, LA",LA,49,M,Bob,Negro,9/12/1859,1,0,1,0.00602698,Cash,0.07477,450,1
5648,New Orleans,Marshall J. Smith,"New Orleans, LA",LA,New Orleans,Angel Xiques,"New Orleans, LA",LA,33,M,Henry Bell,Dark Griff,9/12/1859,1,0,1,0.00602698,Cash,0.07477,1050,1
5649,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,New Orleans,Angel Xiques,"New Orleans, LA",LA,23,M,Kent,Mulatto,9/12/1859,2,0,2,0.00602698,Cash,0.07477,2410,1
5650,New Orleans,Robert G. Musgrove,"New Orleans, LA",LA,New Orleans,Etienne Gerard,"New Orleans, LA",LA,15,M,Laurent,Negro,9/13/1859,1,0,1,0.006054689,Cash and Credit,0.07512528,1200,1
5651,Avoyelles,Emile Jules Chaze,"Avoyelles, LA",LA,New Orleans,Charles George Edward Baquie,"New Orleans, LA",LA,18,F,Fine / Josephine,Mulatto,9/13/1859,1,0,1,0.00602698,Cash,0.07477,1250,1
5652,New Orleans,Bernard Kendig,"New Orleans, LA",LA,St. Louis,Anthony Weisemann,"St. Louis, MO",MO,18,F,Winney Best,Negro,9/14/1859,1,0,1,0.00602698,Cash,0.07477,1150,1
5653,New Orleans,Marie Anne Azelie St. Croix Guinault,"New Orleans, LA",LA,New Orleans,Antoine Cambre,"New Orleans, LA",LA,30,F,Constance / Marie,Negro,9/10/1859,1,0,1,0.00587886,Cash and Credit,0.07287264,1800,1
5654,St. Mary,Dennis C. Daniel,"St. Mary, LA",LA,New Orleans,Solidelle Solet,"New Orleans, LA",LA,14,F,Nancy,Griff,9/15/1859,1,0,1,0.00602698,Cash,0.07477,1350,1
5655,New Orleans,William B. Shmidt,"New Orleans, LA",LA,New Orleans,Louise David,"New Orleans, LA",LA,12,F,Arcadia,Negro,1/21/1856,1,0,1,0.00602698,Cash,0.07477,665,1
5656,New Orleans,Eugenie Girod,"New Orleans, LA",LA,Unknown,Martha Jones Sheppard,"Unknown, Unknown",Unknown,32,F,Julie Anne,Negro,9/8/1859,1,0,1,0.00602698,Cash,0.07477,800,1
5657,New Orleans,Charles H. Dolsen,"New Orleans, LA",LA,New Orleans,Louisa Elmira Michel,"New Orleans, LA",LA,11,M,Henry,Griff,9/15/1859,1,0,1,0.00602698,Cash,0.07477,400,1
5658,New Orleans,Daniel S. Graham,"New Orleans, LA",LA,New Orleans,John Welsh,"New Orleans, LA",LA,28,F,Suzanne,Negro,9/15/1859,1,0,1,0.00602698,Cash,0.07477,1375,1
5659,New Orleans,Charles Etienne Lambert,"New Orleans, LA",LA,New Orleans,Etienne Gerard,"New Orleans, LA",LA,40,F,Marie,Negro,9/13/1859,1,0,1,0.00602698,Cash,0.07477,1275,1
5660,New Orleans,Charles Octave Flechier,"New Orleans, LA",LA,New Orleans,Louise Clara Cazalis,"New Orleans, LA",LA,38,F,Ann Robertson / Anna,Negro,9/19/1859,1,0,1,0.00602698,Cash,0.07477,1400,1
5661,Unknown,Jane Fawcet,"Unknown, Unknown",Unknown,Unknown,Rosa Miller,"Unknown, Unknown",Unknown,49,M,Thomas,Negro,9/12/1859,1,0,1,0.00602698,Cash,0.07477,300,1
5662,New Orleans,Frances Ann Gowand,"New Orleans, LA",LA,Montgomery,Jonathan E. Price,"Montgomery, AL",AL,19,F,Winney,Negro,9/20/1859,1,0,1,0.00602698,Cash,0.07477,1500,1
5663,Unknown,Wiley J. Martin,"Unknown, Unknown",Unknown,Unknown,John W. Williams,"Unknown, Unknown",Unknown,39,F,Emma,Unknown,2/8/1858,1,0,1,0.00602698,Cash,0.07477,385,1
5664,Unknown,Nellie Bremer,"Unknown, Unknown",Unknown,Unknown,McGuilvery George Washington Jones Bell,"Unknown, Unknown",Unknown,13,M,Jabez,Negro,5/30/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5665,Paris,Jean Henri Parlange,"Paris, France",France,New Orleans,John B. Piqniolo,"New Orleans, LA",LA,28,F,Elizabeth,Negro,9/21/1859,1,3,4,0.005790818,Cash and Credit,0.07174632,1990,1
5666,New Orleans,Amadeo Landry,"New Orleans, LA",LA,Iberville,Hippolyte Brieugue,"Iberville, LA",LA,43,F,Ursule,Negro,9/23/1859,1,2,3,0.005746766,Cash and Credit,0.07118316,2600,1
5667,St. James,Florent Fortier,"St. James, LA",LA,Unknown,Mrs. Edward Fortier,"Unknown, Unknown",Unknown,65,F,Euphrosine,Negro,9/23/1859,3,0,3,0.00602698,Cash,0.07477,250,3
5668,New Orleans,Leontine Bouligny,"New Orleans, LA",LA,St. James,Felicite  la Branche,"St. James, LA",LA,20,F,Pognon,Negro,9/23/1859,1,0,1,0.00602698,Cash,0.07477,1325,1
5669,St. Charles,Noel St. Martin,"St. Charles, LA",LA,St. James,Felicite  la Branche,"St. James, LA",LA,60,F,Zelphine,Negro,9/23/1859,2,0,2,0.00587886,Cash and Credit,0.07287264,500,2
5670,New Orleans,Henry Smith Hall,"New Orleans, LA",LA,Jefferson,David Resolve Godwin,"Jefferson, LA",LA,16,M,Charles,"Mulatto, Griff",9/23/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5671,Unknown,Henry Leckie,"Unknown, Unknown",Unknown,Unknown,Thomas F. Murray,"Unknown, Unknown",Unknown,13,M,Buck,Unknown,9/15/1859,1,0,1,0.00602698,Cash,0.07477,1225,1
5672,New Orleans,Amelie Brou,"New Orleans, LA",LA,St. James,Felicite  la Branche,"St. James, LA",LA,70,F,Julie,Negro,9/23/1859,2,2,4,0.00587886,Cash and Credit,0.07287264,150,2
5673,New Orleans,Charles Schuetter,"New Orleans, LA",LA,New Orleans,Maria Anna Joseph,"New Orleans, LA",LA,44,F,Charlotte,Griff,9/19/1859,1,0,1,0.00602698,Cash,0.07477,400,1
5674,New Orleans,George Heation,"New Orleans, LA",LA,St. Louis,Anthony Weisemann,"St. Louis, MO",MO,19,F,Emeline,Griff,9/21/1859,1,0,1,0.00602698,Cash,0.07477,1500,1
5675,New Orleans,Joseph Bourdette,"New Orleans, LA",LA,New Orleans,Auguste Willaz,"New Orleans, LA",LA,18,F,Eliza,Negro,9/23/1859,1,0,1,0.00602698,Cash,0.07477,1400,1
5676,New Orleans,Antoine A. Laforest,"New Orleans, LA",LA,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,28,M,Willis Lee,Negro,9/24/1859,3,0,3,0.006421483,Credit,0.07983844,6504.12,1
5677,New Orleans,Charles S. Luquett,"New Orleans, LA",LA,New Orleans,James McQuoid,"New Orleans, LA",LA,23,F,Marie,Negro,9/27/1859,1,0,1,0.00602698,Cash,0.07477,1325,1
5678,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,New Orleans,Marie Madeleine Pouplin,"New Orleans, LA",LA,33,F,Rachel,Negro,9/28/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5679,New Orleans,Clemence Godefrey,"New Orleans, LA",LA,New Orleans,Pierre Pascal Hugonin,"New Orleans, LA",LA,39,F,Jane Avery / Jeanne,Negro,9/27/1859,1,1,2,0.00602698,Cash,0.07477,925,1
5680,New Orleans,Virginius H. Joy,"New Orleans, LA",LA,New Orleans,Olympe Nouchet,"New Orleans, LA",LA,23,M,William,Dark Griff,9/29/1859,1,0,1,0.00602698,Cash,0.07477,1525,1
5681,New Orleans,Abigil Sibley,"New Orleans, LA",LA,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,7,F,Emma,Black,9/29/1859,1,0,1,0.00602698,Cash,0.07477,450,1
5682,New Orleans,John French Coffey,"New Orleans, LA",LA,New Orleans,George William Rebentisch,"New Orleans, LA",LA,33.5,F,Jenny,Black,9/28/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5683,Unknown,James Clement Talabot,"Unknown, MS",MS,Jefferson,Marie Justine Pouche,"Jefferson, LA",LA,20,F,Arsene,Mulatto,10/1/1859,1,2,3,0.00602698,Cash,0.07477,1400,1
5684,New Orleans,Joseph Villarubia,"New Orleans, LA",LA,New Orleans,Hippolyte Nores,"New Orleans, LA",LA,23,M,Blache / Michel,Mulatto,9/29/1859,1,0,1,0.00602698,Cash,0.07477,1150,1
5685,New Orleans,Bernard Kendig,"New Orleans, LA",LA,New Orleans,Angel Xiques,"New Orleans, LA",LA,27,F,Rose / Roset,Mulatto,9/30/1859,1,0,1,0.00602698,Cash,0.07477,1300,1
5686,Hinds,Robert D. Percy,"Hinds, MS",MS,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,28,F,Josephine,Unknown,9/30/1859,2,0,2,0.00602698,Cash,0.07477,3800,1
5687,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,St. Charles,Noel St. Martin,"St. Charles, LA",LA,26,F,Clarisse,Griff,10/4/1859,1,1,2,0.00602698,Cash,0.07477,1480,1
5688,Montgomery,Jonathan E. Price,"Montgomery, AL",AL,New Orleans,Joseph J. Michel,"New Orleans, LA",LA,13,M,Vivian,Mulatto,9/23/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5689,New Orleans,Thomas John Pipkin,"New Orleans, LA",LA,New Orleans,Leonard Fash,"New Orleans, LA",LA,24,M,Charley,Negro,9/30/1859,1,0,1,0.006202525,Credit,0.07702264,1400,1
5690,New Orleans,Modeste Magdeleine Laure Bedeaux,"New Orleans, LA",LA,New Orleans,Charles Adrien Castaing,"New Orleans, LA",LA,47,F,Philis,Negro,9/29/1859,1,0,1,0.00602698,Cash,0.07477,150,1
5691,Iberville,Marie Appoline Guedry,"Iberville, LA",LA,Richmond,Jeremiah Smith,"Richmond, VA",VA,22,M,John,Griff,10/6/1859,4,0,4,0.006129422,Credit,0.07608404,1675,4
5692,New Orleans,Jacques Auguste,"New Orleans, LA",LA,New Orleans,Gustave Sontag,"New Orleans, LA",LA,24,F,Henriette,Mulatto,10/6/1859,1,2,3,0.00602698,Cash,0.07477,1600,1
5693,New Orleans,Francois Parody,"New Orleans, LA",LA,New Orleans,Juan Serra,"New Orleans, LA",LA,1.3,M,Bernard,Negro,10/4/1859,1,0,1,0.00602698,Credit,0.07477,200,1
5694,New Orleans,Francois Coquet,"New Orleans, LA",LA,New Orleans,Marie Rose Coquet,"New Orleans, LA",LA,75,M,Antoine,Negro,10/10/1859,1,0,1,0.00602698,Cash,0.07477,50,1
5695,New Orleans,Marie Sophie Coquet,"New Orleans, LA",LA,New Orleans,Marie Rose Coquet,"New Orleans, LA",LA,60,F,Laiza,Negro,10/10/1859,1,0,1,0.00602698,Cash,0.07477,0,1
5696,New Orleans,Andrew Oliver Jackson,"New Orleans, LA",LA,New Orleans,Lucy Ann Cheatam,"New Orleans, LA",LA,18,M,Isaac,Griff,10/10/1859,1,0,1,0.00602698,Cash,0.07477,1550,1
5697,New Orleans,Paul Choppin,"New Orleans, LA",LA,New Orleans,Vincent Camugli,"New Orleans, LA",LA,29,F,Caroline,Mulatto,10/10/1859,1,0,1,0.00602698,Cash,0.07477,800,1
5698,New Orleans,Henry Hirsch,"New Orleans, LA",LA,New Orleans,Caliste Trouard,"New Orleans, LA",LA,32,M,George,Negro,9/23/1859,1,0,1,0.00602698,Cash,0.07477,1400,1
5699,St. Mary,Estate of Hilaire Carlin Unknown,"St. Mary, LA",LA,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,21,M,Moses Henry,Negro,10/11/1859,4,0,4,0.00602698,Cash,0.07477,1775,4
5700,New Orleans,Estate of Telesphore Roman Unknown,"New Orleans, LA",LA,Orleans,Jean Baptiste Dupeire,"Orleans, LA",LA,29,M,Jeffrey,Griff,10/11/1859,1,0,1,0.00602698,Cash,0.07477,1700,1
5701,New Orleans,Joseph W. Dougherty,"New Orleans, LA",LA,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,25,M,Lafayette,Negro,8/30/1859,4,0,4,0.00602698,Cash,0.07477,1125,4
5702,Jefferson,Eugene Waggaman,"Jefferson, LA",LA,New Orleans,Eneas Smith,"New Orleans, LA",LA,35,M,Bias,Negro,9/30/1859,1,0,1,0.00602698,Cash,0.07477,1200,1
5703,New Orleans,Ann Margaret Brown,"New Orleans, LA",LA,New Orleans,Elisha D. Hyde,"New Orleans, LA",LA,45,F,Hannah,Negro,7/9/1859,1,4,5,0.00602698,Cash,0.07477,2646.67,1
5704,New Orleans,Belzire Forstall,"New Orleans, LA",LA,Orleans,Jean Baptiste Dupeire,"Orleans, LA",LA,14,M,John,Negro,10/10/1859,1,0,1,0.005790818,Cash and Credit,0.07174632,1238,1
5705,Unknown,Frederick Kuntz,"Unknown, Unknown",Unknown,Unknown,John Pierce Kuntz,"Unknown, Unknown",Unknown,50,F,Madeline,Unknown,10/7/1859,1,0,1,0.00602698,Cash,0.07477,295,1
5706,New Orleans,John S. Burke,"New Orleans, LA",LA,Montgomery,John W. Gordon,"Montgomery, AL",AL,19,F,Sarah,Negro,10/13/1859,1,0,1,0.006114795,Credit,0.07589632,1550,1
5707,New Orleans,Peter Llufrin,"New Orleans, LA",LA,St. John,Balthazar Zinprenne,"St. John, LA",LA,10.25,M,Marcelin,Negro,10/13/1859,1,0,1,0.00602698,Cash,0.07477,600,1
5708,New Orleans,William Titterton,"New Orleans, LA",LA,New Orleans,Richard Albert Howard,"New Orleans, LA",LA,35,F,Julia,Negro,10/25/1859,1,4,5,0.00602698,Cash,0.07477,2220,1
5709,New Orleans,Charles T. Beauregard,"New Orleans, LA",LA,New Orleans,Lower B. Taylor,"New Orleans, LA",LA,22,M,John,Negro,10/26/1859,1,0,1,0.006202525,Credit,0.07702264,1100,1
5710,New Orleans,Lewis W. Lyons,"New Orleans, LA",LA,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,23,M,John,Negro,10/25/1859,1,0,1,0.00602698,Cash,0.07477,1900,1
5711,New Orleans,Timothy Candee Twichell,"New Orleans, LA",LA,New Orleans,John Michael O'Brien,"New Orleans, LA",LA,30,F,Cornelia,Mulatto,10/25/1859,1,0,1,0.00602698,Cash,0.07477,800,1
5712,Catahoula,Fleischman & Conn Unknown,"Catahoula, LA",LA,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,18,M,Henry Harris,Negro,10/28/1859,1,0,1,0.00602698,Cash,0.07477,1700,1
5713,New Orleans,Hugh McCloskey et al.,"New Orleans, LA",LA,New Orleans,Charles H. Jonas,"New Orleans, LA",LA,24,F,Judy,Negro,10/28/1859,1,0,1,0.00602698,Cash,0.07477,1312.2,1
5714,Plaquemines,Alexander Grant,"Plaquemines, LA",LA,Harrison,Thomas Hepworth Oswald,"Harrison, MS",MS,25,M,Jim Georgian,Negro,10/28/1859,1,0,1,0.00602698,Cash,0.07477,1200,1
5715,Pascagoula,John K. Hawthorne,"Pascagoula, MS",MS,New Orleans,Joseph St. Cyr,"New Orleans, LA",LA,21,M,Eugene,Negro,10/29/1859,1,0,1,0.00602698,Cash,0.07477,1200,1
5716,New Orleans,Smithson Higgenbotham Davis Jr.,"New Orleans, LA",LA,New Orleans,Athenais Lauve,"New Orleans, LA",LA,36,F,Mary Ann,Negro,10/31/1859,1,0,1,0.00602698,Cash,0.07477,950,1
5717,New Orleans,Abby Welsh Baker,"New Orleans, LA",LA,New Orleans,William S. E. Levey,"New Orleans, LA",LA,35,M,Tom,Negro,10/24/1859,1,0,1,0.00602698,Cash,0.07477,1500,1
5718,New Orleans,John Petit,"New Orleans, LA",LA,New Orleans,John Buchanan Coulter,"New Orleans, LA",LA,28,M,Henry,Griff,11/1/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5719,New Orleans,Charles Manuel Farut,"New Orleans, LA",LA,New Orleans,Hubert Rolling,"New Orleans, LA",LA,16,F,Marceline / Marie / Marcellitte / Poupie,Griff,10/31/1859,1,0,1,0.00602698,Cash,0.07477,1200,1
5720,New Orleans,Fleurette Godchaux,"New Orleans, LA",LA,St. Louis,Anthony Weisemann,"St. Louis, MO",MO,16,F,Sarah,Negro,10/25/1859,1,0,1,0.006202525,Credit,0.07702264,1200,1
5721,New Orleans,Elizabeth F. McLure,"New Orleans, LA",LA,New Orleans,Joseph Berger,"New Orleans, LA",LA,28,F,Mary Jane,Mulatto,10/31/1859,1,0,1,0.00602698,Cash,0.07477,650,1
5722,New Orleans,Cour Seiler,"New Orleans, LA",LA,Richmond,Jeremiah Smith,"Richmond, VA",VA,22,M,Lewis,Negro,10/20/1859,1,0,1,0.00602698,Cash,0.07477,1650,1
5723,New Orleans,Robert S. Wier,"New Orleans, LA",LA,Galveston,Amelia Boyer,"Galveston, TX",TX,24,F,Emmeline,Negro,10/10/1859,1,1,2,0.00602698,Cash,0.07477,1500,1
5724,New Orleans,Charles Gayarre,"New Orleans, LA",LA,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,22,M,Peter Garrison,Negro,11/2/1859,2,0,2,0.00602698,Cash,0.07477,1800,2
5725,New Orleans,John B. Womack,"New Orleans, LA",LA,Montgomery,Jonathan E. Price,"Montgomery, AL",AL,19,F,Louise,Negro,11/2/1859,1,0,1,0.00602698,Cash,0.07477,1350,1
5726,New Orleans,Ruphena Jenkins,"New Orleans, LA",LA,New Orleans,Jacob Grosart,"New Orleans, LA",LA,22,F,Mathilde,Negro,11/2/1859,1,0,1,0.00602698,Cash,0.07477,3900,1
5727,New Orleans,Robert M. Montgomery,"New Orleans, LA",LA,St. Tammany,Jean Cousin,"St. Tammany, LA",LA,24.5,M,Charles,Mulatto,10/29/1859,1,0,1,0.00602698,Cash,0.07477,1400,1
5728,New Orleans,Marie Aline Samory,"New Orleans, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,18,F,Ellen Perry,Negro,10/28/1859,1,0,1,0.005746766,Cash and Credit,0.07118316,1600,1
5729,New Orleans,Samuel Boyd,"New Orleans, LA",LA,New Orleans,Richard Herrick,"New Orleans, LA",LA,14,M,Jim,Negro,10/21/1859,2,0,2,0.00602698,Cash,0.07477,2000,1
5730,New Orleans,John Ira Warren,"New Orleans, LA",LA,New Orleans,Robert S. Wier,"New Orleans, LA",LA,24,F,Emmeline,Negro,10/13/1859,1,1,2,0.00602698,Cash,0.07477,1500,1
5731,New Orleans,John Welsh,"New Orleans, LA",LA,New Orleans,Jean Bertrand Montane,"New Orleans, LA",LA,45,F,Madeleine,Negro,11/3/1859,1,1,2,0.00602698,Cash,0.07477,1275,1
5732,New Orleans,Henry A. Lesassier,"New Orleans, LA",LA,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,19,F,Betsy Brown,Mulatto,11/4/1859,1,1,2,0.00602698,Cash,0.07477,1700,1
5733,New Orleans,Susan W. Day,"New Orleans, LA",LA,St. Louis,White & Cockrell Unknown,"St. Louis, MO",MO,24,F,Lizzie White,Mulatto,11/3/1859,1,0,1,0.00602698,Cash,0.07477,1600,1
5734,Tensas,Benjamin D. Davenport,"Tensas, LA",LA,Richmond,Jeremiah Smith,"Richmond, VA",VA,20,M,George Smith,Black,11/1/1859,5,0,5,0.00602698,Cash,0.07477,1760,5
5735,New Orleans,Jane M. Baldwin,"New Orleans, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,22,M,Henry Johnson,Negro,11/5/1859,1,0,1,0.00602698,Cash,0.07477,1850,1
5736,St. James,Valerian Choppin,"St. James, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,19,M,James Lemuel,Griff,11/3/1859,5,0,5,0.00602698,Cash,0.07477,1725,5
5737,Jefferson,James Boston,"Jefferson, LA",LA,New Orleans,Edward Farrelly,"New Orleans, LA",LA,45,F,Mariah,Negro,10/28/1859,1,0,1,0.00602698,Cash,0.07477,750,1
5738,New Orleans,Samuel Bell,"New Orleans, LA",LA,New Orleans,Adelaide Vinot,"New Orleans, LA",LA,23,F,Aimee,Griff,11/5/1859,1,0,1,0.00602698,Cash,0.07477,1700,1
5739,New Orleans,Isaac Bloom,"New Orleans, LA",LA,Unknown,Richard G. Latting,"Unknown, Unknown",Unknown,34,F,Mary,Negro,9/21/1859,1,0,1,0.00602698,Cash,0.07477,1000,1
5740,New Orleans,Marie Eugenie Mathey,"New Orleans, LA",LA,New Orleans,Elie Charles Etienne Choisy,"New Orleans, LA",LA,18,F,Elvira / Puss,Negro,11/3/1859,1,0,1,0.00602698,Cash,0.07477,1500,1
5741,New Orleans,Louise Victor Claret,"New Orleans, LA",LA,New Orleans,Francois Adolphe Daquin,"New Orleans, LA",LA,12,F,Frozine,Negro,10/29/1859,1,0,1,0.00602698,Cash,0.07477,1150,1
5742,New Orleans,Alfred Dellande,"New Orleans, LA",LA,Paris,Andre Martin Lamothe,"Paris, France",France,13.5,F,Mery / Mary,Griff,11/5/1859,1,0,1,0.00602698,Cash,0.07477,500,1
5743,New Orleans,Randell Hunt,"New Orleans, LA",LA,New Orleans,Jesse W. Wilder,"New Orleans, LA",LA,35,F,Eliza,Negro,11/7/1859,1,0,1,0.00602698,Cash,0.07477,900,1
5744,New Orleans,Susan Dickinson,"New Orleans, LA",LA,New Orleans,Simeon E. Buford,"New Orleans, LA",LA,25,M,Frederick,Negro,11/7/1859,1,0,1,0.005746766,Cash and Credit,0.07118316,1050,1
5745,New Orleans,William A. Kent,"New Orleans, LA",LA,Plaquemines,Robert Lowers,"Plaquemines, LA",LA,21,F,Nancy Jenkins,"Mulatto, Griff",11/8/1859,1,0,1,0.00602698,Cash,0.07477,1650,1
5746,Iberville,Emile M Lefebre,"Iberville, LA",LA,New Orleans,Etienne Gerard,"New Orleans, LA",LA,40,F,Caroline,Negro,11/8/1859,1,0,1,0.00587886,Cash and Credit,0.07287264,350,1
